FRAME	XCENTER	YCENTER	BRIGHTNESS	BERR	MSKY	NITER	SHARP	CHI	ERR	
0	303.609	403.092	4149.54042634	0.962055219186	193.8994	4	-0.977	1.286	0	
0	324.952	404.604	4429.961991	0.962941712972	183.33	4	-0.846	1.275	0	
0	330.128	405.644	8847.08092871	0.976337566583	181.6475	4	-0.691	1.414	0	
0	312.835	408.925	1843.31687951	0.961169541516	198.6138	4	-0.465	0.600	0	
0	1337.029	415.162	1568.91711261	0.938425931237	185.9467	4	-0.778	0.971	0	
0	92.550	415.166	1926.63745952	0.951480736352	182.3092	4	-1.102	0.958	0	
0	674.769	419.987	2226.38362955	0.967386449969	218.5301	4	-0.279	0.653	0	
0	630.819	430.090	2463.76907672	0.954113410282	189.5115	4	-0.992	1.098	0	
0	343.335	434.170	8765.97040321	0.983558056227	185.0146	4	-0.431	0.992	0	
0	297.777	439.928	1930.18972763	0.968277856261	200.8656	4	-0.015	0.549	0	
0	324.418	441.174	3293.06270175	0.969170083947	206.0299	4	-0.751	0.883	0	
0	87.167	444.847	8542.79529905	0.988097953941	182.2483	4	0.137	0.652	0	
0	781.108	444.871	4043.89620508	0.960284679209	184.1056	4	-0.944	1.399	0	
0	116.515	445.625	1907.21652059	0.964717151896	181.4261	4	-0.298	0.667	0	
0	40.263	446.450	1513.56124844	0.962055219186	173.9599	4	-0.494	0.585	0	
0	156.888	448.029	4720.63041264	0.894540483779	177.3271	4	0.477	0.923	0	
0	640.327	450.264	7433.61389655	0.980844136031	191.0157	4	-0.052	1.004	0	
0	649.706	454.272	8945.40483779	0.98265258283	193.8136	4	-0.322	1.019	0	
0	70.378	458.423	2615.77268272	0.973643569799	178.8431	4	-0.346	0.638	0	
0	539.660	459.064	6438.72682901	0.962055219186	181.161	4	-1.095	1.936	0	
0	860.335	459.118	1131.35786412	0.939290651618	177.4183	4	-0.920	0.742	0	
0	317.702	460.594	4579.30953152	0.972747223777	213.838	4	-0.574	0.913	0	
0	324.562	464.201	4149.54042634	0.957634976969	209.9283	4	-1.136	1.415	0	
0	326.696	498.820	3798.39390155	0.943626220277	198.8843	4	-0.382	1.032	0	
0	301.982	478.747	5743.80913496	0.976337566583	298.7319	4	-0.097	0.855	0	
0	319.617	506.015	4329.12374503	0.967386449969	200.5128	4	-0.780	1.114	0	
0	305.728	508.046	3413.50072949	0.969170083947	202.551	4	-0.713	0.853	0	
0	652.656	464.657	1481.83551752	0.947981801011	190.5804	4	-1.140	0.703	0	
0	123.670	474.311	8782.13279898	0.977237220956	181.3201	4	-0.668	1.442	0	
0	71.972	477.028	2684.10808355	0.948855326728	177.2224	4	1.343	1.353	0	
0	545.790	490.373	3003.30887868	0.952357486192	183.2513	4	-1.246	1.371	0	
0	553.991	494.089	4301.30263382	0.970957006529	184.8641	4	-0.692	1.039	0	
0	567.393	495.300	8024.16776309	0.979941161096	191.083	4	-0.427	1.123	0	
