FRAME	XCENTER	YCENTER	BRIGHTNESS	BERR	MSKY	NITER	SHARP	CHI	ERR	
0	355.022	8.383	2810.60620033	0.908657048958	185.3569	4	0.025	0.469	0	
0	346.328	43.259	7698.39161929	0.958517397686	195.1619	4	-1.613	2.472	0	
0	346.073	49.384	8233.7940521	0.965606098542	195.9377	4	-1.221	2.118	0	
0	1082.057	50.432	5706.89654893	0.98174794302	181.7551	4	-0.407	0.867	0	
0	1093.618	53.781	2852.3315123	0.962055219186	180.5925	4	1.219	1.014	0	
0	376.182	54.511	7481.69500511	0.957634976969	208.7502	4	-1.560	2.441	0	
0	16.199	63.770	6748.38730871	0.960284679209	183.7645	4	-1.533	2.231	0	
0	353.052	70.433	6297.9614793	0.965606098542	210.8498	4	-1.175	1.756	0	
0	1191.197	80.547	5296.63443892	0.98265258283	188.2784	4	-0.245	0.739	0	
0	372.198	74.251	10656.1420216	0.956753368618	235.5713	4	-1.745	3.104	0	
0	27.349	82.985	1350.20589566	0.92896638678	189.8089	4	-1.866	1.040	0	
0	39.904	84.615	6003.43758733	0.966495864314	189.6689	4	-1.158	1.670	0	
0	792.040	87.067	1006.46806644	0.939290651618	187.3466	4	-1.001	0.662	0	
0	14.472	88.923	2318.46209541	0.961169541516	190.9333	4	-0.850	0.897	0	
0	1188.760	91.366	7755.32495759	0.970063133784	187.76	4	-1.029	1.728	0	
0	363.082	100.841	7131.8138668	0.957634976969	210.7038	4	-1.585	2.428	0	
0	31.569	110.223	522.877555313	0.827942163712	188.6516	4	-4.449	1.084	0	
0	1169.350	115.391	2731.49242209	0.969170083947	186.7517	4	0.340	0.820	0	
0	777.383	120.985	1124.08719347	0.844889669485	195.9984	4	-0.302	0.699	0	
0	837.517	122.717	7191.17735783	0.97185170294	190.7332	4	-1.060	1.633	0	
0	1106.176	137.255	4703.27096441	0.976337566583	188.0136	4	-0.696	0.979	0	
0	75.768	142.037	7112.13513653	0.969170083947	184.1654	4	-1.138	1.772	0	
0	817.888	144.609	1197.84327783	0.934975003089	213.6508	4	-1.432	0.773	0	
0	827.974	154.580	3637.47485643	0.953235043921	220.1304	4	-1.593	1.492	0	
0	1194.221	147.210	7177.94291271	0.974540741766	192.0989	4	-0.814	1.392	0	
0	1189.521	149.452	5214.34785414	0.965606098542	191.5775	4	-1.201	1.477	0	
0	783.238	150.711	2093.14830345	0.959400631516	199.0575	4	0.495	0.729	0	
0	785.236	154.467	748.858907522	0.887973489326	200.385	4	1.345	0.795	0	
0	797.031	152.841	3168.10815933	0.941889596523	224.0966	4	-1.964	1.633	0	
0	1116.614	155.597	834.833753724	0.937562006926	190.9696	4	-1.037	0.550	0	
0	458.911	160.062	5062.90758346	0.941889596523	211.	4	-2.211	2.539	0	
0	754.153	166.422	2881.37643484	0.939290651618	187.5695	4	0.380	0.670	0	
0	755.734	168.879	2006.31906479	0.919602196659	188.0385	4	0.235	0.635	0	
0	1111.495	170.924	1723.45520511	0.955872571885	189.4768	4	-0.978	0.778	0	
0	539.848	178.022	1090.43554554	0.933254300797	183.4363	4	-1.523	0.814	0	
0	780.235	182.705	3191.5378551	0.97185170294	203.85	4	0.093	0.782	0	
0	89.536	178.407	2187.76162395	0.960284679209	183.4368	4	-0.327	0.901	0	
0	1247.907	181.479	7211.07479183	0.97543874044	185.1472	4	-0.848	1.414	0	
0	1171.348	183.743	6792.03632617	0.97543874044	191.0483	4	-0.844	1.280	0	
0	1170.302	188.768	1350.20589566	0.944495732508	192.054	4	-0.818	0.720	0	
0	1177.389	189.854	1412.53754462	0.934114255736	192.9023	4	-0.280	0.958	0	
0	441.139	194.011	7184.55708793	0.957634976969	224.8972	4	-1.619	2.392	0	
0	1170.046	202.895	4006.82154182	0.943626220277	199.3793	4	-1.966	2.015	0	
0	65.547	218.346	6516.28394061	0.957634976969	207.4714	4	-1.522	1.963	0	
0	1227.708	219.386	2943.0659897	0.970957006529	203.7131	4	-0.733	0.781	0	
0	453.115	227.625	7454.18213379	0.977237220956	207.2719	4	-0.605	1.286	0	
0	100.779	228.128	10734.9493581	0.953235043921	204.5746	4	-1.898	3.620	0	
0	885.080	228.435	7928.66374879	0.976337566583	186.905	4	-0.891	1.455	0	
0	1255.765	233.558	9656.06098542	0.968277856261	215.8356	4	-1.270	2.194	0	
0	115.240	247.995	2185.74754869	0.925550244763	204.27	4	-2.402	1.679	0	
0	1193.394	256.626	2185.74754869	0.961169541516	204.8894	4	-1.102	0.831	0	
0	102.417	259.642	11439.3144954	0.949729657362	211.506	4	-2.187	4.072	0	
0	14.492	261.353	6937.45213942	0.955872571885	200.1322	4	-1.801	2.538	0	
0	934.284	266.256	3011.61880308	0.966495864314	184.8247	4	-0.939	0.952	0	
0	1264.189	267.578	5733.23838654	0.94710907947	219.4999	4	-1.989	2.510	0	
