FRAME	XCENTER	YCENTER	BRIGHTNESS	BERR	MSKY	NITER	SHARP	CHI	ERR	
0	612.878	468.333	2918.7708482	0.94710907947	133.2898	4	0.095	0.749	0	
0	608.886	470.374	1457.47126126	0.887973489326	135.7756	4	-0.347	0.668	0	
0	611.680	471.977	2575.13499041	0.939290651618	134.7896	4	-0.298	0.752	0	
0	932.199	483.468	1342.76496114	0.953235043921	108.5337	4	-0.257	0.796	0	
0	697.229	503.280	1334.1356829	0.934114255736	150.2513	4	-1.584	0.998	0	
0	773.201	506.918	5086.27690306	0.966495864314	138.4913	4	-0.824	1.553	0	
0	573.161	514.598	2034.22974321	0.957634976969	145.1633	4	-0.769	0.910	0	
0	337.556	536.397	16084.219824	0.977237220956	149.8082	4	-0.825	2.192	0	
0	984.326	555.362	4401.49284287	0.947981801011	156.0868	4	1.505	2.150	0	
0	627.200	570.516	16099.0407622	0.98265258283	150.0464	4	-0.381	1.614	0	
0	824.490	587.030	6177.31858592	0.977237220956	137.8534	4	-0.584	1.165	0	
0	644.913	616.440	21261.7985986	0.98174794302	120.6186	4	-0.612	2.013	0	
0	857.143	656.605	3812.41351104	0.937562006926	126.9324	4	-0.725	1.357	0	
0	854.405	658.581	2613.36457619	0.868560350349	126.6706	4	-1.220	1.395	0	
0	851.758	659.759	2056.83758663	0.845668200099	126.7929	4	-1.060	1.273	0	
0	677.935	658.359	2984.00811593	0.926403100736	115.0895	4	2.377	2.521	0	
0	689.399	676.748	6842.26672766	0.91453430312	114.9414	4	-0.761	1.368	0	
0	690.485	678.869	5420.00890402	0.904482149048	114.3744	4	-0.586	1.234	0	
0	43.285	693.550	1025.17970483	0.933254300797	107.7521	4	-1.700	0.911	0	
0	443.597	701.200	3977.40669105	0.952357486192	115.811	4	-0.330	0.912	0	
0	441.263	703.167	2841.84246806	0.925550244763	114.9459	4	-0.366	1.013	0	
0	458.349	728.342	22908.6765277	0.963829023624	117.4601	4	-1.382	4.354	0	
