FRAME	XCENTER	YCENTER	BRIGHTNESS	BERR	MSKY	NITER	SHARP	CHI	ERR	
0	353.376	5.250	4803.9668293	0.962055219186	51.81259	4	1.527	2.264	0	
0	344.261	47.819	5445.02652842	0.986279485631	52.23153	4	-0.331	0.855	0	
0	363.971	59.132	4893.27924082	0.961169541516	57.14767	4	-1.477	2.223	0	
0	371.527	62.444	1737.80082875	0.956753368618	58.51884	4	-1.344	1.118	0	
0	346.875	63.633	2228.43514927	0.970957006529	53.44532	4	-0.930	0.910	0	
0	1086.609	68.357	1416.44592724	0.976337566583	51.79305	4	-0.210	0.553	0	
0	746.281	109.314	789.950721336	0.950604793656	54.	4	-1.534	0.766	0	
0	385.432	116.351	3830.01081226	0.978137704323	63.33698	4	0.017	1.053	0	
0	407.532	118.943	3518.84388821	0.949729657362	58.33774	4	-2.064	2.450	0	
0	756.414	120.974	1531.79271589	0.978137704323	52.76434	4	-0.088	0.532	0	
0	389.470	124.507	1492.79440958	0.941889596523	60.60287	4	-1.952	1.313	0	
0	388.648	129.360	995.405417352	0.941889596523	60.12963	4	-1.250	0.948	0	
0	804.172	138.921	4929.46741312	0.98446436398	58.1022	4	-0.011	0.861	0	
0	811.922	148.469	1541.70045295	0.945366045958	67.19682	4	-1.929	1.232	0	
0	1194.318	145.834	3691.47558165	0.97543874044	56.63898	4	-0.235	1.175	0	
0	826.885	153.133	1882.78183673	0.967386449969	64.79039	4	-0.898	0.902	0	
0	429.933	150.710	5114.46251596	0.97185170294	58.11655	4	-1.173	1.715	0	
0	796.096	151.396	2978.51642943	0.959400631516	61.87	4	-1.628	1.576	0	
0	799.745	159.296	3742.82912241	0.955872571885	73.04689	4	-1.748	1.959	0	
0	786.974	163.156	2528.13347983	0.954113410282	63.53325	4	-1.698	1.561	0	
0	808.409	167.294	3061.96343369	0.97185170294	76.62473	4	-0.410	1.069	0	
0	792.806	171.529	1726.63285274	0.948855326728	69.35618	4	-1.924	1.248	0	
0	783.333	176.999	3594.18146315	0.978137704323	53.77943	4	-0.389	0.950	0	
0	779.177	181.269	1851.82524364	0.967386449969	51.13642	4	0.133	0.904	0	
0	87.434	177.486	1503.83434796	0.965606098542	51.06379	4	0.715	0.910	0	
0	421.982	181.209	3176.87407065	0.977237220956	63.00398	4	-0.751	0.956	0	
0	802.136	187.587	5123.89238665	0.972747223777	70.82112	4	-0.946	1.591	0	
0	836.906	188.387	2986.75775503	0.972747223777	66.1689	4	-0.718	1.109	0	
0	74.289	190.717	1781.55814066	0.958517397686	53.30788	4	0.376	1.260	0	
0	1169.536	193.053	1879.3168168	0.968277856261	54.34531	4	-0.737	0.913	0	
0	1177.946	195.226	2516.51776161	0.962055219186	55.90228	4	-0.916	1.400	0	
0	822.444	195.662	2884.03150313	0.933254300797	70.46466	4	-2.814	2.699	0	
0	1170.046	201.390	1967.88628971	0.951480736352	56.33461	4	-1.275	1.380	0	
0	65.959	205.042	1944.46441645	0.957634976969	55.88759	4	1.367	1.337	0	
0	845.419	205.060	3168.10815933	0.957634976969	62.60851	4	-1.579	1.871	0	
0	438.713	207.922	4504.01678168	0.98446436398	61.60207	4	-0.275	0.827	0	
0	1248.961	217.364	3840.60815726	0.978137704323	59.11216	4	0.014	0.736	0	
0	1227.810	218.022	1422.98394458	0.977237220956	59.6765	4	-0.139	0.517	0	
0	1167.097	234.508	1590.74292375	0.966495864314	59.19589	4	-0.141	0.761	0	
0	1256.019	232.191	3042.28572748	0.97185170294	64.75742	4	-0.797	1.108	0	
0	80.643	242.618	4711.9426942	0.983558056227	60.82745	4	-0.427	0.900	0	
0	115.375	243.006	668.036204679	0.940156168804	54.38738	4	-1.807	0.800	0	
0	844.224	251.985	2523.48077248	0.974540741766	55.96743	4	-0.662	0.889	0	
0	452.236	249.657	1930.18972763	0.97185170294	54.17052	4	0.173	0.843	0	
0	453.670	254.966	1601.03195467	0.966495864314	54.02848	4	-0.135	0.846	0	
0	115.773	253.917	2104.74748866	0.977237220956	56.33242	4	-0.683	0.706	0	
0	38.140	256.906	5395.10622515	0.983558056227	59.25636	4	-0.543	0.980	0	
0	100.241	258.728	3854.78357666	0.978137704323	61.61214	4	-0.831	1.070	0	
0	64.361	263.070	1775.0067135	0.964717151896	62.57886	4	-1.297	1.002	0	
0	463.174	273.637	2108.62814993	0.923846887538	51.48017	4	-0.032	0.451	0	
0	936.368	272.108	1190.1453387	0.97185170294	52.97072	4	0.483	0.580	0	
0	1250.622	272.597	1235.94743344	0.933254300797	67.38306	4	-2.181	1.412	0	
0	1244.132	277.347	764.891791007	0.932395137541	67.07655	4	-2.141	0.901	0	
0	1207.842	282.622	2307.8097297	0.965606098542	66.12524	4	-1.120	1.173	0	
0	97.128	283.190	3388.44156139	0.966495864314	62.93526	4	1.029	1.527	0	
0	1257.796	283.319	4085.07467663	0.977237220956	66.70607	4	-0.473	1.121	0	
0	1179.792	286.853	3705.10056302	0.970063133784	61.94057	4	-0.400	1.463	0	
0	125.919	289.967	3176.87407065	0.978137704323	57.72058	4	-0.705	0.926	0	
0	1339.283	298.718	758.577575029	0.936698877952	52.79835	4	-1.875	0.981	0	
0	95.336	294.139	2734.00937851	0.970957006529	63.91933	4	-0.964	1.069	0	
0	1218.101	299.320	1937.31392458	0.927256742581	67.20869	4	-2.700	2.212	0	
0	22.381	299.956	1629.29603264	0.960284679209	54.03986	4	-0.892	1.031	0	
0	1181.883	301.700	1905.46071796	0.962055219186	64.58215	4	-1.093	1.093	0	
0	1353.726	303.465	843.334757764	0.947981801011	53.14512	4	-0.735	0.863	0	
0	55.022	304.818	4803.9668293	0.968277856261	72.48854	4	-1.214	1.752	0	
0	43.448	305.284	4025.31618974	0.977237220956	72.00531	4	-0.855	1.011	0	
0	72.388	306.822	1310.99187465	0.956753368618	70.95467	4	-1.132	0.900	0	
0	1221.014	307.012	1665.71232807	0.905315591648	70.80766	4	-3.053	2.324	0	
0	1221.925	311.994	3019.9517204	0.936698877952	72.10614	4	-2.158	2.465	0	
0	978.467	308.692	3531.83169792	0.970063133784	65.43642	4	-1.065	1.365	0	
0	83.429	309.976	3780.94186683	0.979941161096	67.93834	4	-0.540	0.908	0	
0	94.507	310.338	2618.18300822	0.969170083947	66.54738	4	-1.019	1.093	0	
0	1013.784	313.915	5872.18865971	0.978137704323	51.04537	4	0.042	1.462	0	
0	1252.229	321.478	3372.87308659	0.963829023624	71.82626	4	-1.315	1.572	0	
