FRAME	XCENTER	YCENTER	BRIGHTNESS	BERR	MSKY	NITER	SHARP	CHI	ERR	
0	75.280	347.819	2734.00937851	0.958517397686	243.8088	4	0.041	0.827	0	
0	72.005	352.217	1645.88694322	0.818087957946	255.0024	4	-0.127	0.572	0	
0	69.340	352.715	3241.90287823	0.936698877952	211.3883	4	-0.128	0.714	0	
0	78.329	352.609	2179.71644114	0.905315591648	249.3038	4	0.241	0.717	0	
0	71.606	354.402	1548.81661891	0.772680585096	245.313	4	0.171	0.727	0	
0	91.682	361.811	2104.74748866	0.953235043921	253.9568	4	-0.017	0.578	0	
0	88.771	363.998	1381.65623117	0.926403100736	211.5453	4	0.189	0.730	0	
0	90.592	341.721	1030.86074006	0.903649473722	207.7737	4	0.114	0.596	0	
0	90.991	368.687	5109.75409055	0.94710907947	208.7313	4	0.066	0.703	0	
0	98.284	342.623	1005.54150186	0.924698173938	204.4048	4	0.048	0.703	0	
0	100.820	369.275	668.036204679	0.89784217091	199.9513	4	-0.493	0.631	0	
0	67.439	366.925	1156.64477417	0.908657048958	184.6554	4	-1.624	0.876	0	
0	71.445	373.271	2813.1960568	0.707294042405	184.849	4	-0.657	0.863	0	
0	105.506	367.956	897.84217091	0.921297727669	194.4487	4	-0.541	0.695	0	
0	651.721	329.365	5011.87233627	0.970063133784	178.1375	4	-0.783	1.265	0	
0	16.483	331.857	4043.89620508	0.980844136031	176.5157	4	0.031	0.667	0	
0	124.253	336.344	1161.98360387	0.941889596523	195.8568	4	-0.462	0.646	0	
0	1264.708	338.558	659.477525949	0.912010839356	194.7542	4	-1.630	0.622	0	
0	1276.224	342.646	2468.3116897	0.956753368618	185.8418	4	-1.001	1.031	0	
0	117.712	349.720	5931.98439665	0.979941161096	195.1305	4	-0.529	0.927	0	
0	1338.532	350.869	6211.55020832	0.989008445021	180.2558	4	0.082	0.504	0	
0	1048.881	366.555	1325.56186072	0.942757508527	175.2418	4	0.419	0.781	0	
0	609.264	353.318	3784.42584717	0.963829023624	187.9477	4	0.979	1.237	0	
0	649.702	355.340	6420.96052568	0.983558056227	193.6773	4	-0.093	0.770	0	
0	1239.119	355.608	7224.37032436	0.970957006529	203.4124	4	-0.845	1.593	0	
0	1323.124	359.582	6391.45889186	0.98265258283	186.7512	4	-0.360	0.829	0	
0	645.270	368.915	6564.47501952	0.980844136031	200.7597	4	-0.423	0.851	0	
0	1356.956	365.919	6792.03632617	0.98265258283	186.2726	4	-0.303	0.899	0	
0	122.799	366.969	5861.38164514	0.985371506859	177.6491	4	-0.256	0.654	0	
0	1242.770	372.938	7066.42900425	0.969170083947	201.1755	4	-0.842	1.577	0	
0	1249.218	373.037	895.36476555	0.89784217091	202.6825	4	-2.085	0.947	0	
0	1335.040	373.901	6510.28498435	0.973643569799	196.4672	4	-0.682	1.284	0	
0	1330.399	377.676	4681.66139724	0.963829023624	196.0705	4	-0.975	1.402	0	
0	682.220	376.464	6674.21203858	0.987188301068	206.0696	4	-0.014	0.591	0	
0	1211.289	381.316	6516.28394061	0.973643569799	199.2766	4	-0.763	1.304	0	
0	1201.296	388.464	5877.59963681	0.977237220956	192.3612	4	0.240	0.999	0	
0	652.359	389.081	1828.10021614	0.950604793656	211.4958	4	-1.062	0.863	0	
0	716.542	391.710	4369.18063385	0.974540741766	185.8965	4	-0.213	0.783	0	
0	729.090	424.958	2516.51776161	0.906984781506	227.144	4	-0.390	0.832	0	
0	729.902	427.456	1331.68037627	0.824138115013	207.9937	4	-1.028	0.914	0	
0	750.000	417.397	889.610704409	0.689286860732	188.3052	4	-1.452	0.900	0	
0	725.932	433.956	942.757508527	0.919602196659	207.5181	4	-0.529	0.762	0	
0	748.884	424.213	2049.27385838	0.905315591648	205.6201	4	-0.359	0.674	0	
0	738.510	430.445	839.459986519	0.791407205399	208.5436	4	-1.426	1.048	0	
0	719.711	431.079	979.941161096	0.92896638678	212.1712	4	0.146	0.613	0	
0	716.723	433.674	3165.19156723	0.97185170294	211.783	4	-0.420	0.673	0	
0	710.916	429.177	4491.58890106	0.937562006926	219.5866	4	-0.228	0.802	0	
0	708.742	428.112	2484.2768937	0.888791719885	215.3746	4	-0.290	0.821	0	
0	702.951	422.897	2333.45806228	0.947981801011	217.3256	4	-0.185	0.714	0	
0	701.592	420.042	3323.53303577	0.960284679209	221.6964	4	0.046	0.741	0	
0	703.815	400.861	2916.08379852	0.973643569799	216.736	4	-0.140	0.603	0	
0	1237.901	394.449	823.37940521	0.926403100736	188.2437	4	-0.706	0.643	0	
0	669.011	397.077	6391.45889186	0.977237220956	219.486	4	-0.548	1.025	0	
0	316.125	397.509	5228.77555313	0.97185170294	196.3911	4	-0.758	1.151	0	
0	655.422	402.061	4168.6938347	0.934114255736	210.3951	4	-0.403	0.835	0	
0	620.327	402.803	2956.65056508	0.973643569799	183.6462	4	-0.449	0.698	0	
0	305.086	402.852	3188.59969339	0.972747223777	195.1767	4	-0.594	0.716	0	
0	326.526	404.392	3607.44733864	0.973643569799	180.3034	4	-0.600	0.768	0	
0	314.255	408.721	1425.6075936	0.954113410282	200.3539	4	0.353	0.590	0	
0	698.303	407.573	3876.144867	0.972747223777	221.6385	4	-0.103	0.806	0	
0	93.899	414.741	1615.84612095	0.961169541516	182.4388	4	-0.595	0.630	0	
0	1338.630	415.044	1456.12949862	0.948855326728	189.6992	4	-0.891	0.730	0	
0	1176.636	421.077	1809.67255479	0.952357486192	175.8778	4	0.821	0.899	0	
0	143.967	431.640	789.950721336	0.915377008362	176.6714	4	-1.308	0.769	0	
0	299.269	439.752	1275.26370646	0.948855326728	205.8471	4	-0.294	0.630	0	
0	298.849	446.704	6356.23579938	0.968277856261	202.7667	4	-0.865	1.532	0	
0	326.042	440.953	2610.95868659	0.967386449969	210.6547	4	-0.634	0.771	0	
0	88.644	444.509	6211.55020832	0.980844136031	180.9378	4	0.303	0.916	0	
0	775.174	446.224	6931.0654515	0.986279485631	187.0244	4	0.213	0.691	0	
0	117.860	445.322	1510.77573192	0.965606098542	181.1717	4	-0.375	0.517	0	
0	41.683	446.163	1004.61579028	0.952357486192	172.9928	4	-0.422	0.510	0	
0	1019.695	450.395	4062.56198187	0.961169541516	175.6942	4	-1.053	1.419	0	
0	651.439	454.085	7099.04615855	0.986279485631	195.8802	4	-0.091	0.662	0	
0	341.303	456.015	4998.04313578	0.978137704323	193.4574	4	0.287	0.866	0	
0	541.282	458.926	6148.93638513	0.970957006529	181.4089	4	-0.782	1.455	0	
0	307.137	459.719	1395.72545771	0.859013521505	212.2729	4	0.172	0.635	0	
0	306.163	462.047	3224.03687192	0.935836543584	212.2676	4	-0.170	0.609	0	
0	309.807	463.289	2647.28074002	0.966495864314	214.7257	4	-0.295	0.664	0	
0	319.295	460.247	2932.2432823	0.969170083947	214.8363	4	-0.382	0.681	0	
0	327.322	495.431	1776.6423082	0.934975003089	194.4427	4	-0.147	0.646	0	
0	303.890	478.647	4103.93052461	0.970957006529	262.7559	4	0.030	0.790	0	
0	294.855	494.605	719.780372803	0.824897523935	223.1584	4	-0.512	0.531	0	
0	296.366	476.107	1058.76603311	0.92811117102	210.9651	4	-0.483	0.701	0	
0	288.629	495.568	985.371506859	0.905315591648	185.9217	4	0.542	0.635	0	
